,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),RES,Load,Mandatory Hydro,Total FRR,Day_ahead_price,Day_ahead_Balancing_diff,Diff_direction,Date
2021-11-24 08:00:00,103.662495,107.1983025,-3.5358075,209.70342205,357.875,174.9075,11.122343145,1.231738285,14.0482235525,3055.0,6689.5,89.0,1434.0,252.4,42.696577950000005,1,2021-11-24 08:00:00
2021-11-24 09:00:00,76.50737749999999,113.05255500000001,-36.5451775,159.7036309,353.85249999999996,177.66,9.4170268625,1.4391017175,9.3001443325,3300.0,6880.5,70.0,1439.0,330.0,170.2963691,1,2021-11-24 09:00:00
2021-11-24 10:00:00,73.120175,92.3877725,-19.2675975,154.437433425,343.3425,177.66,9.1170002775,1.33268747,7.9601506175,3440.0,7027.0,49.0,1444.0,344.98,190.54256657500002,1,2021-11-24 10:00:00
2021-11-24 11:00:00,64.4995875,99.8754425,-35.375855,155.65528727499998,342.35749999999996,177.66,8.97413895,1.35851054,6.7889868425,3490.0,7032.0,34.0,1419.0,330.02,174.364712725,1,2021-11-24 11:00:00
2021-11-24 12:00:00,73.50385500000002,116.9610625,-43.457207499999996,137.881219,349.0725,171.59,8.487550962499999,1.4324551999999997,11.250520730000002,3420.0,6859.5,33.0,1419.0,313.3,175.41878100000002,1,2021-11-24 12:00:00
2021-11-24 13:00:00,85.7262175,93.506855,-7.780637500000001,224.458238555,348.11750000000006,87.3625,10.941438205,1.446607485,15.878807475,3215.0,6685.0,13.0,1449.0,300.0,75.54176144499999,1,2021-11-24 13:00:00
2021-11-24 14:00:00,92.7514625,57.3286775,35.422785000000005,358.170206025,357.985,130.6,13.4009306525,1.6376341724999999,8.433843314999999,2920.0,6586.0,17.5,1519.0,294.72,-63.450206025,0,2021-11-24 14:00:00
2021-11-24 15:00:00,90.41634499999999,57.139665,33.27668,377.552015775,377.44,177.66,13.102571945,1.5718252775,8.3322381425,2705.0,6604.0,42.0,1544.0,300.0,-77.55201577499997,0,2021-11-24 15:00:00
2021-11-24 16:00:00,138.0372075,54.655727500000005,83.38148000000001,388.1851172,388.1675,177.66,13.03599709,1.4332036525,7.593030390000001,2675.0,6892.5,173.0,1589.0,328.0,-60.18511719999998,0,2021-11-24 16:00:00
2021-11-24 17:00:00,157.90024000000003,48.482350000000004,109.41789000000001,397.776897075,397.65500000000003,177.66,13.400539352500001,1.6025105625,7.4803162825000005,2690.0,6995.0,329.5,1599.0,342.18,-55.596897075000015,0,2021-11-24 17:00:00
2021-11-24 18:00:00,142.2116025,50.660787500000005,91.550815,397.607368375,397.53499999999997,177.66,12.7127001225,1.345655685,7.517375887499999,2680.0,6990.0,364.0,1644.0,350.92,-46.687368375000005,0,2021-11-24 18:00:00
2021-11-24 19:00:00,139.986325,58.7676975,81.2186275,379.255737975,379.1575,177.66,12.0410232375,0.92064383,7.8489242725,2635.0,6790.0,313.5,1604.0,385.0,5.744262025000012,1,2021-11-24 19:00:00
2021-11-24 20:00:00,160.7764,68.30893,92.46747,327.530244525,327.5125,171.59,10.631270077500002,0.8996045800000001,9.039638465,2580.0,6330.5,178.5,1529.0,362.13,34.599755474999995,1,2021-11-24 20:00:00
2021-11-24 21:00:00,119.00411499999998,65.96285,53.041264999999996,274.255170375,310.83750000000003,177.66,9.9852185925,1.1286118225000001,7.307285137500001,2530.0,5818.0,61.0,1454.0,345.02,70.764829625,1,2021-11-24 21:00:00
2021-11-24 22:00:00,110.4250875,53.532512499999996,56.892574999999994,281.33401415000003,281.3325,177.66,10.07224321,0.8181449975,5.49522503,2475.0,5431.5,13.0,1399.0,303.33,21.995985849999954,1,2021-11-24 22:00:00
2021-11-24 23:00:00,63.990807499999995,43.371120000000005,20.6196875,210.95769415,229.7425,177.8725,9.2659347425,0.9481876625,4.959089285,2390.0,4868.0,0.0,1149.0,262.67,51.71230585000001,1,2021-11-24 23:00:00
2021-11-25 00:00:00,53.07663,23.485010000000003,29.59162,211.18085992500002,210.595,177.665,9.813475377500001,0.7952739475,1.2916205075,2335.0,4595.5,0.0,959.0,225.94,14.759140074999976,1,2021-11-25 00:00:00
2021-11-25 01:00:00,85.51133,34.8776425,50.63368749999999,217.800976575,217.7325,173.95,9.560667904999999,0.9055752025,1.5800726475,2280.0,4501.0,0.0,959.0,206.12,-11.680976574999988,0,2021-11-25 01:00:00
2021-11-25 02:00:00,78.440495,24.6180775,53.8224175,212.597913275,212.51999999999998,170.41,9.495464380000001,1.164592485,1.2643617375,2240.0,4391.5,0.0,949.0,195.1,-17.497913275000002,0,2021-11-25 02:00:00
2021-11-25 03:00:00,77.88780750000001,30.872535,47.015272499999995,215.06963470000002,214.9775,172.44,9.626178695,0.96305145,1.891786475,2200.0,4369.5,0.0,959.0,191.72,-23.349634700000024,0,2021-11-25 03:00:00
2021-11-25 04:00:00,91.86814249999999,27.4769375,64.391205,232.16285120000003,232.0475,178.53,9.7498034125,0.79750192,1.2117824275,2155.0,4665.5,13.0,1049.0,187.0,-45.162851200000034,0,2021-11-25 04:00:00
2021-11-25 05:00:00,103.0951825,48.004415,55.0907675,261.65294110499997,334.36,134.675,10.8547469,0.8524030225,7.7114207575,2095.0,5406.5,26.0,1289.0,187.0,-74.65294110499997,0,2021-11-25 05:00:00
2021-11-25 06:00:00,130.12778,26.5881025,103.5396775,335.28454165000005,335.245,90.2925,10.7452524475,1.90352046,11.19568769,2170.0,6100.5,38.0,1444.0,197.92,-137.36454165000006,0,2021-11-25 06:00:00
2021-11-25 07:00:00,137.1962575,39.103965,98.09229249999999,355.57351774999995,365.61499999999995,187.95749999999998,11.928910627499999,2.2920189325,4.77178624,2435.0,6604.0,60.0,1379.0,220.01,-135.56351774999996,0,2021-11-25 07:00:00
2021-11-25 08:00:00,124.3630425,55.69345,68.66959250000001,357.65999989999995,357.65999999999997,204.8625,10.953214534999999,2.1327356875000003,6.0053868525,2670.0,6908.5,44.0,1314.0,284.92,-72.73999989999993,0,2021-11-25 08:00:00
2021-11-25 09:00:00,74.3350475,59.598685,14.7363625,299.70505967500003,344.6925,187.0925,10.447850344999999,2.4944600075000003,7.263193605,2755.0,6980.0,18.0,1299.0,330.0,30.29494032499997,1,2021-11-25 09:00:00
2021-11-25 10:00:00,70.2433825,49.3882275,20.855155,339.563439075,339.5625,187.09500000000003,9.6510896025,2.261573265,4.83809757,2715.0,7016.0,17.0,1314.0,336.76,-2.8034390750000284,0,2021-11-25 10:00:00
2021-11-25 11:00:00,143.88685500000003,51.341184999999996,92.54567,342.219999875,342.22,197.23000000000002,8.912964155000001,1.68524676,3.485847485,2575.0,6992.0,28.0,1334.0,330.0,-12.219999874999985,0,2021-11-25 11:00:00
2021-11-25 12:00:00,171.154099975,29.731517500000002,141.422582475,317.34580055,317.3225,55.0,8.623740115,1.1415561925,3.7099843725,2315.0,6826.0,33.0,1289.0,305.33,-12.015800549999994,0,2021-11-25 12:00:00
2021-11-25 13:00:00,173.445555,26.4963225,146.9492325,323.454644175,323.2475,60.7725,9.408536045,1.2457491950000001,7.0910686875,1960.0,6666.0,13.0,1319.0,297.61,-25.844644174999985,0,2021-11-25 13:00:00
2021-11-25 14:00:00,194.35755997500002,38.22091,156.13664997499998,344.703760025,344.5875,55.0,9.899772397500001,1.1551228325,9.7265961675,1520.0,6597.5,17.5,1379.0,298.32,-46.383760025000015,0,2021-11-25 14:00:00
2021-11-25 15:00:00,155.0941075,33.227055,121.8670525,346.8642149,331.82500000000005,110.8475,9.9511933475,1.0708546275,4.193963265,1180.0,6603.5,35.0,1414.0,309.52,-37.3442149,0,2021-11-25 15:00:00
2021-11-25 16:00:00,175.363445,30.93294,144.43050499999998,363.361446375,347.4075,228.315,10.52533936,0.5382460575,2.983567065,1090.0,6959.5,166.0,1459.0,325.91,-37.45144637499999,0,2021-11-25 16:00:00
2021-11-25 17:00:00,160.49344,30.996502500000002,129.49693749999997,394.32599830000004,394.2975,0.0,9.867927439999999,0.6210249575,1.1772252875000002,1045.0,7109.5,329.5,1469.0,356.26,-38.06599830000005,0,2021-11-25 17:00:00
2021-11-25 18:00:00,135.2964475,33.975515,101.32093250000001,375.94274895,375.5575,0.0,9.659827485000001,0.51061389,2.138819035,985.0,7099.5,364.0,1494.0,370.51,-5.432748950000018,0,2021-11-25 18:00:00
2021-11-25 19:00:00,159.16555499999998,27.125677500000002,132.0398775,357.03440904999997,356.8525,0.0,9.8430495375,0.572790585,2.1198610775000004,930.0,6848.0,313.5,1464.0,361.4,4.365590950000012,1,2021-11-25 19:00:00
2021-11-25 20:00:00,145.8312825,34.8627,110.9685825,324.7732259,324.635,105.495,9.9259836475,1.12926405,2.5616560450000003,880.0,6321.5,178.5,1404.0,350.0,25.2267741,1,2021-11-25 20:00:00
2021-11-25 21:00:00,138.8576625,36.6259775,102.231685,286.90726920000003,286.895,0.0,9.2944327375,1.0975745625000002,5.32392509,855.0,5832.0,61.0,1359.0,330.04,43.13273079999999,1,2021-11-25 21:00:00
2021-11-25 22:00:00,195.94801,37.377055,158.570955,256.3864376,256.3525,0.0,8.596526515,0.582782895,5.783906585,845.0,5428.0,13.0,1304.0,330.0,73.61356239999998,1,2021-11-25 22:00:00
2021-11-25 23:00:00,78.084625,45.462292500000004,32.62233249999999,168.962939975,233.91750000000002,168.1175,7.95169195,0.7317119974999999,3.7585423574999997,830.0,4909.5,0.0,1044.0,285.37,116.40706002499999,1,2021-11-25 23:00:00
2021-11-26 00:00:00,48.260220000000004,55.392925,-7.1327050000000005,186.257581975,103.28,130.9975,8.7888950225,0.46216215499999996,-1.5436365575000002,845.0,4593.5,0.0,844.0,240.0,53.742418025000006,1,2021-11-26 00:00:00
2021-11-26 01:00:00,77.907475,57.26278,20.644695,209.513238675,208.555,172.85,7.560377195000001,0.4297870775,3.4713446474999996,910.0,4492.0,0.0,859.0,225.0,15.486761325000003,1,2021-11-26 01:00:00
2021-11-26 02:00:00,76.498955,89.41740499999999,-12.91845,140.570471975,215.86,128.9325,7.1550573150000005,0.5137535025,6.0304305524999995,990.0,4412.0,0.0,864.0,228.99,88.419528025,1,2021-11-26 02:00:00
2021-11-26 03:00:00,62.8740175,106.60867250000001,-43.734655000000004,9.392500000000002,215.86,9.392500000000002,7.0456017525,0.5340874525,11.874298375,1085.0,4468.5,0.0,879.0,222.26,212.86749999999998,1,2021-11-26 03:00:00
2021-11-26 04:00:00,62.37280499999999,99.31929,-36.946485,44.230982080000004,213.425,49.865,7.1988061975,0.5785923225,9.8536193875,1215.0,4805.5,13.0,994.0,200.68,156.44901792000002,1,2021-11-26 04:00:00
2021-11-26 05:00:00,68.9434475,95.00423749999999,-26.06079,158.4429125,154.59,161.8075,8.45583626,0.8646385299999999,4.8361787725,1405.0,5424.0,26.0,1264.0,193.54,35.09708749999999,1,2021-11-26 05:00:00
2021-11-26 06:00:00,69.5195525,39.436935,30.0826175,220.49671955,249.47500000000002,129.965,11.305187295,2.04908877,4.7329834475000006,1670.0,6048.5,57.0,1429.0,200.63,-19.86671955,0,2021-11-26 06:00:00
2021-11-26 07:00:00,60.333074999999994,37.206010000000006,23.127065,253.29243945000002,155.14749999999998,179.2175,11.5486117625,2.560591595,2.9434800174999998,1960.0,6514.5,98.0,1379.0,201.9,-51.39243945000001,0,2021-11-26 07:00:00
2021-11-26 08:00:00,112.307155,23.426575,88.88058,314.661071425,313.71999999999997,179.46,11.81385687,2.5514761725,2.08329877,2185.0,6763.5,83.0,1364.0,255.65,-59.01107142499998,0,2021-11-26 08:00:00
2021-11-26 09:00:00,207.6628425,22.3219625,185.34088000000003,306.369718775,305.6725,179.46,12.14100141,2.2894372325,2.0781451925,2335.0,6894.0,57.0,1369.0,299.94,-6.429718775000026,0,2021-11-26 09:00:00
2021-11-26 10:00:00,182.22264,42.478525,139.744115,293.397754825,293.2925,182.01749999999998,12.65310351,2.241657865,4.080884865000001,2465.0,6953.0,36.0,1344.0,301.21,7.812245174999987,1,2021-11-26 10:00:00
2021-11-26 11:00:00,113.6307075,30.0506125,83.580095,287.3078832,287.2975,89.73,11.62174025,2.1305149925,3.0280685899999997,2560.0,6956.5,21.0,1349.0,297.93,10.622116800000015,1,2021-11-26 11:00:00
2021-11-26 12:00:00,96.3730775,52.097834999999996,44.275242500000004,248.848514975,284.66,85.2375,10.78742389,2.042273295,5.94271031,2610.0,6827.5,26.0,1349.0,284.98,36.13148502500002,1,2021-11-26 12:00:00
2021-11-26 13:00:00,70.18782250000001,71.9744075,-1.7865850000000003,173.9241376,287.32,161.5,9.3714358625,1.5479367425000001,5.508460449999999,2605.0,6784.5,13.0,1404.0,272.38,98.4558624,1,2021-11-26 13:00:00
2021-11-26 14:00:00,79.3767325,52.98576,26.390972500000004,295.58810345000006,295.565,161.5,9.869105895,1.95514835,5.2487695525,2440.0,6741.0,17.5,1464.0,281.91,-13.678103450000037,0,2021-11-26 14:00:00
2021-11-26 15:00:00,76.1407125,53.033460000000005,23.1072525,262.417549225,306.23999999999995,161.5,9.537515729999999,2.3153193275,4.01625761,2200.0,6787.5,35.0,1479.0,247.57,-14.847549225000023,0,2021-11-26 15:00:00
2021-11-26 16:00:00,92.7716825,49.2509575,43.520725000000006,317.47747734999996,317.475,161.5,9.6166962475,1.6092705074999998,2.9998902100000002,2100.0,7079.0,166.0,1514.0,259.83,-57.647477349999974,0,2021-11-26 16:00:00
2021-11-26 17:00:00,66.1484275,44.992259999999995,21.156167500000002,281.87187759999995,323.60249999999996,165.99,8.886740995,0.6814332075,1.4590265100000002,2110.0,7234.0,354.5,1569.0,277.87,-4.001877599999943,0,2021-11-26 17:00:00
2021-11-26 18:00:00,29.1987425,51.130449999999996,-21.931707499999998,193.669233175,319.7825,179.46,7.73241227,0.7533305975,-1.3927369775,2125.0,7239.5,414.0,1589.0,280.0,86.33076682500001,1,2021-11-26 18:00:00
2021-11-26 19:00:00,31.167540000000002,81.59785500000001,-50.430315,145.61085735,306.2875,172.2525,7.657755442500001,1.19312898,2.488382025,2110.0,7005.0,338.5,1584.0,283.22,137.60914265000002,1,2021-11-26 19:00:00
2021-11-26 20:00:00,30.5824325,97.00555,-66.4231175,150.38818865000002,185.675,166.0125,7.4066446925,1.078857775,2.8266731149999997,2075.0,6450.0,178.5,1529.0,262.46,112.07181134999996,1,2021-11-26 20:00:00
2021-11-26 21:00:00,54.54182250000001,110.3625775,-55.820755,81.23079835,252.94,82.97749999999999,6.23213506,0.7615915625,5.1012077174999995,2080.0,5890.0,61.0,1489.0,262.46,181.22920165,1,2021-11-26 21:00:00
2021-11-26 22:00:00,46.8186775,53.4788275,-6.66015,199.25863651999998,283.0825,176.3675,7.6416754775,0.9347251400000001,0.9999375050000001,2110.0,5478.5,13.0,1449.0,250.0,50.74136348000002,1,2021-11-26 22:00:00
2021-11-26 23:00:00,33.4170175,42.082745,-8.6657275,206.5850822,180.17000000000002,154.39249999999998,7.637601435,1.7867433350000002,-2.152302335,2275.0,4939.0,0.0,1164.0,223.21,16.62491780000002,1,2021-11-26 23:00:00
2021-11-27 00:00:00,64.21307250000001,23.75488,40.458192499999996,247.786862025,247.76000000000002,78.9425,7.5611576925,3.7837933649999997,3.0679397374999997,2405.0,4565.0,0.0,919.0,216.02,-31.766862024999995,0,2021-11-27 00:00:00
2021-11-27 01:00:00,79.89256,14.852920000000001,65.03964,248.16449725,248.16,139.2225,8.8518487525,1.42644416,0.621861425,2400.0,4445.0,0.0,924.0,200.7,-47.46449725000002,0,2021-11-27 01:00:00
2021-11-27 02:00:00,63.4277675,11.4112875,52.01648,247.9599999,247.96,89.195,8.898515572500001,2.1440530925,1.239903125,2370.0,4305.0,0.0,924.0,139.29,-108.66999990000002,0,2021-11-27 02:00:00
2021-11-27 03:00:00,37.83635,5.4693975,32.3669525,247.55999989999998,247.56000000000003,0.0,8.834784315,4.302081005,1.1088135325,2340.0,4280.0,0.0,934.0,200.63,-46.929999899999984,0,2021-11-27 03:00:00
2021-11-27 04:00:00,77.398195,13.358545,64.03965,244.18499987500002,244.185,37.4475,8.574389735,2.2074275875,2.8908441724999996,2300.0,4420.0,13.0,1039.0,200.63,-43.55499987500002,0,2021-11-27 04:00:00
2021-11-27 05:00:00,77.783365,14.127775,63.655590000000004,251.560399325,251.56,0.6525,8.203132305,2.0604265825,2.3719871275,2245.0,4680.0,26.0,1299.0,193.82,-57.740399325,0,2021-11-27 05:00:00
2021-11-27 06:00:00,111.14652,49.51241,61.63411000000001,244.628304425,244.41000000000003,134.52,7.731648217499999,1.8370651249999999,4.86948122,2365.0,5020.0,68.0,1449.0,184.1,-60.528304425000016,0,2021-11-27 06:00:00
2021-11-27 07:00:00,118.68613500000001,41.132194999999996,77.55394000000001,246.197701825,246.1975,171.10250000000002,7.29740056,1.290796715,2.946461495,2755.0,5520.0,120.0,1394.0,193.06,-53.13770182499999,0,2021-11-27 07:00:00
2021-11-27 08:00:00,76.29571,53.1059475,23.1897625,246.530363625,246.22250000000003,134.77,6.258261625,1.17927896,5.28667777,3150.0,5910.0,82.0,1354.0,207.01,-39.520363625000016,0,2021-11-27 08:00:00
2021-11-27 09:00:00,66.91699750000001,82.02500500000001,-15.108007500000001,45.594975895,248.2975,47.330000000000005,5.3766329,1.6268557975000002,9.5095389175,3430.0,6100.0,33.0,1374.0,209.98,164.38502410499999,1,2021-11-27 09:00:00
2021-11-27 10:00:00,76.734275,69.4226525,7.3116225,226.83044775000002,245.3075,176.02999999999997,6.4754958375,1.2784144125,3.6128949599999998,3545.0,6200.0,31.0,1414.0,215.02,-11.810447750000009,0,2021-11-27 10:00:00
2021-11-27 11:00:00,73.36820499999999,99.88895500000001,-26.520750000000003,167.4264995,244.01,173.27249999999998,6.3218510724999994,1.45595199,3.6821975800000004,3540.0,6280.0,36.0,1409.0,220.07,52.64350049999999,1,2021-11-27 11:00:00
2021-11-27 12:00:00,98.972895,86.1145775,12.8583175,227.86987845,243.935,176.03,6.5156023,1.3672234074999998,4.6196893275,3335.0,6125.0,34.0,1389.0,221.37,-6.499878449999983,0,2021-11-27 12:00:00
2021-11-27 13:00:00,139.59880249999998,62.571725,77.0270775,244.92953805000002,244.685,172.01,6.6826061825,1.3352605475,4.0110539375,2985.0,5960.0,13.0,1429.0,216.35,-28.579538050000025,0,2021-11-27 13:00:00
2021-11-27 14:00:00,122.7630325,32.51437,90.24866250000001,239.1890353,237.7475,178.04,7.162040355,1.1519285300000002,2.4994388025000003,2545.0,5955.0,25.0,1459.0,220.08,-19.109035299999988,0,2021-11-27 14:00:00
2021-11-27 15:00:00,160.4243275,24.10586,136.3184675,255.546695,255.215,89.1325,7.7070756975000005,0.6675993875,6.6352284699999995,2240.0,6105.0,134.5,1474.0,216.02,-39.52669499999999,0,2021-11-27 15:00:00
2021-11-27 16:00:00,191.3107375,18.1441625,173.16657500000002,277.6938751,277.525,44.6225,8.598716275,0.8151102025000001,1.8702796825,2180.0,6570.0,285.5,1519.0,218.9,-58.79387510000001,0,2021-11-27 16:00:00
2021-11-27 17:00:00,183.78287,33.58316,150.19970999999998,292.45249989999996,292.4525,0.0,9.2054794775,0.7933388149999999,6.008428865,2200.0,6685.0,362.0,1534.0,225.0,-67.45249989999996,0,2021-11-27 17:00:00
2021-11-27 18:00:00,161.9168525,33.737817500000006,128.179035,288.394950425,288.3875,92.06,9.485029237500001,0.8496277775,3.598916875,2250.0,6590.0,316.0,1599.0,233.82,-54.574950425,0,2021-11-27 18:00:00
2021-11-27 19:00:00,179.601815,38.9069575,140.6948575,293.97875039999997,293.8075,133.8675,10.0744615225,0.9702700875000001,4.61691626,2310.0,6360.0,183.0,1599.0,270.8,-23.178750399999956,0,2021-11-27 19:00:00
2021-11-27 20:00:00,148.12992,58.3503075,89.77961250000001,301.627499925,301.6275,178.15249999999997,11.3657774675,1.1253893000000001,3.8443712349999997,2365.0,5930.0,66.0,1559.0,277.33,-24.29749992500001,0,2021-11-27 20:00:00
2021-11-27 21:00:00,117.93062750000001,59.6229875,58.30764,327.103626525,327.05500000000006,178.04,10.3662539125,1.81106145,6.713703495,2425.0,5480.0,26.0,1529.0,264.08,-63.023626525,0,2021-11-27 21:00:00
2021-11-27 22:00:00,79.4673525,34.7689525,44.6984,228.16946827499999,247.86,179.0575,8.1994668725,1.6730478675,1.6705700825000003,2480.0,5030.0,13.0,1504.0,238.43,10.260531725000021,1,2021-11-27 22:00:00
2021-11-27 23:00:00,66.33186500000001,42.552595,23.779270000000004,224.8380899,239.28500000000003,167.2775,7.7148932875,1.2144087099999998,3.4487163425,2575.0,4668.5,0.0,1254.0,219.47,-5.368089900000001,0,2021-11-27 23:00:00
2021-11-28 00:00:00,37.6737075,63.292609997499994,-25.618902497500002,147.395461875,285.41499999999996,111.7825,6.9578322974999995,2.3574626375000003,7.374818414999999,2600.0,4538.0,0.0,1024.0,206.56,59.16453812500001,1,2021-11-28 00:00:00
2021-11-28 01:00:00,50.198092499999994,27.092754999999997,23.105337499999997,242.6649999,242.66500000000002,113.51749999999998,7.4477152124999995,2.6871314575,2.97761469,2520.0,4379.5,0.0,1014.0,199.21,-43.45499989999999,0,2021-11-28 01:00:00
2021-11-28 02:00:00,43.67164,24.680394999999997,18.991245,242.61499990000004,242.615,35.9175,6.4293170225,4.35395943,4.703257707500001,2410.0,4215.5,0.0,994.0,176.16,-66.45499990000005,0,2021-11-28 02:00:00
2021-11-28 03:00:00,41.540415,17.3125,24.227915,242.639999875,242.64000000000001,106.60249999999999,7.263718367499999,2.39865422,2.7825378425,2300.0,4175.5,0.0,979.0,188.82,-53.81999987500001,0,2021-11-28 03:00:00
2021-11-28 04:00:00,46.4073475,17.078830000000004,29.3285175,246.96999987499998,246.97,0.0,6.91470424,2.767993535,3.9834867675,2255.0,4241.5,13.0,1114.0,145.0,-101.96999987499998,0,2021-11-28 04:00:00
2021-11-28 05:00:00,61.827137500000006,28.639335000000003,33.187802500000004,222.61052205000001,217.635,34.2925,6.618637445000001,2.9109996424999998,5.05645961,2255.0,4340.0,26.0,1424.0,181.2,-41.410522050000026,0,2021-11-28 05:00:00
2021-11-28 06:00:00,72.0140475,73.40002,-1.3859725,92.268652775,163.8975,36.81,5.4322897425,2.0317960275,11.37780509,2430.0,4685.0,38.0,1534.0,176.0,83.731347225,1,2021-11-28 06:00:00
2021-11-28 07:00:00,66.9169875,95.71480249999999,-28.797815000000003,67.622088545,206.5,73.9975,5.5144871900000005,1.3856376124999998,8.08564291,2885.0,5285.5,60.0,1454.0,174.5,106.877911455,1,2021-11-28 07:00:00
