,RES,Load,Mandatory Hydro,Total FRR,Diff_direction
3549,840.0,5639.0,1295.5,1706.0,1
3550,885.0,5238.5,673.0,1721.0,0
3551,840.0,4781.0,276.0,1306.0,0
3552,810.0,4564.5,276.0,906.0,1
3553,845.0,4479.5,276.0,906.0,0
3554,840.0,4372.0,416.0,941.0,0
3555,830.0,4385.5,606.0,916.0,0
3556,825.0,4720.5,771.0,1141.0,0
3557,815.0,5337.0,1081.5,1451.0,0
3558,855.0,5992.5,1392.0,1691.0,0
3559,1035.0,6546.0,1626.0,1641.0,0
3560,1255.0,6938.0,1748.5,1566.0,0
3561,1430.0,7068.0,1608.5,1516.0,1
3562,1545.0,7115.0,1351.0,1531.0,0
3563,1610.0,7180.5,1201.0,1576.0,0
3564,1625.0,7099.0,1148.0,1521.0,0
3565,1540.0,7029.0,1161.0,1531.0,0
3566,1355.0,7052.5,1244.0,1581.0,0
3567,1220.0,6987.0,1516.5,1576.0,0
3568,1270.0,7273.5,1779.0,1566.0,0
3569,1395.0,7520.5,1500.0,1581.0,0
3570,1535.0,7520.0,1500.0,1591.0,0
3571,1655.0,7272.5,1635.5,1611.0,0
3572,1755.0,6672.0,1462.0,1601.0,0
3573,1855.0,6120.0,1265.5,1746.0,1
3574,1955.0,5758.5,673.0,1766.0,0
3575,2155.0,5185.5,276.0,1376.0,1
3576,2295.0,4943.0,276.0,986.0,0
3577,2285.0,4850.0,276.0,986.0,0
3578,2225.0,4724.0,416.0,1001.0,1
3579,2140.0,4717.0,606.0,971.0,0
3580,2020.0,5026.0,771.0,1166.0,0
3581,1895.0,5674.5,1081.5,1516.0,0
3582,1875.0,6301.0,1392.0,1756.0,0
3583,1980.0,6908.0,1664.0,1721.0,0
3584,2125.0,7373.0,1500.0,1651.0,0
3585,2215.0,7547.0,1670.5,1616.0,0
3586,2235.0,7688.0,1400.0,1586.0,0
3587,2235.0,7717.5,1219.0,1566.0,0
3588,2215.0,7583.5,1148.0,1546.0,1
3589,2110.0,7451.0,1131.0,1551.0,1
3590,2000.0,7482.0,1184.0,1621.0,0
3591,1940.0,7401.0,1449.5,1606.0,0
3592,2035.0,7731.5,1712.0,1656.0,1
3593,2215.0,7896.5,1500.0,1696.0,0
3594,2410.0,7913.5,1798.0,1701.0,0
3595,2590.0,7612.5,1605.5,1716.0,0
3596,2760.0,7000.5,1462.0,1716.0,0
3597,2955.0,6450.0,1265.5,1831.0,0
3598,3105.0,6060.0,673.0,1911.0,0
3599,3175.0,5475.0,276.0,1506.0,0
3600,3220.0,5129.0,276.0,1086.0,0
3601,3270.0,5057.5,276.0,1101.0,0
3602,3295.0,4944.5,416.0,1136.0,0
3603,3295.0,4968.5,606.0,1116.0,0
3604,3280.0,5274.0,656.0,1301.0,0
3605,3260.0,6007.0,901.0,1666.0,0
3606,3285.0,6724.0,1212.5,1901.0,0
3607,3455.0,7419.0,1455.5,1866.0,0
3608,3715.0,7994.0,1626.0,1796.0,0
3609,3945.0,8280.0,1531.0,1766.0,0
3610,4100.0,8436.5,1328.5,1706.0,1
3611,4125.0,8424.5,1215.0,1756.0,1
3612,4065.0,8239.0,1155.5,1756.0,0
3613,3885.0,8090.0,1108.5,1761.0,1
3614,3580.0,8072.5,1121.0,1811.0,1
3615,3290.0,7977.0,1279.0,1766.0,1
3616,3205.0,8312.5,1495.5,1761.0,0
3617,3225.0,8534.5,1597.0,1756.0,0
3618,3240.0,8511.0,1640.0,1781.0,0
3619,3240.0,8226.0,1552.0,1786.0,0
3620,3245.0,7571.5,1348.0,1766.0,1
3621,3240.0,6950.5,1036.0,1806.0,0
3622,3230.0,6591.0,558.0,1886.0,0
3623,3060.0,5864.0,276.0,1471.0,0
3624,2840.0,5476.0,276.0,1056.0,0
3625,2880.0,5348.0,276.0,1056.0,0
3626,2850.0,5200.0,416.0,1096.0,0
3627,2835.0,5190.5,606.0,1071.0,0
3628,2815.0,5509.0,771.0,1271.0,0
3629,2790.0,6256.0,1047.0,1656.0,0
3630,2875.0,7014.5,1274.5,1836.0,0
3631,3280.0,7776.0,1460.0,1801.0,0
3632,3820.0,8288.5,1520.5,1701.0,0
3633,4200.0,8431.0,1373.0,1706.0,0
3634,4385.0,8495.5,1197.0,1676.0,1
3635,4375.0,8498.5,1110.0,1721.0,1
3636,4220.0,8340.5,1063.0,1721.0,0
3637,3875.0,8174.0,1073.5,1726.0,1
3638,3300.0,8246.0,1184.0,1736.0,0
3639,2780.0,8162.0,1395.0,1686.0,0
3640,2600.0,8473.0,1553.0,1706.0,0
3641,2610.0,8761.0,1596.0,1771.0,0
3642,2595.0,8683.5,1639.0,1771.0,0
3643,2575.0,8360.0,1551.0,1776.0,0
3644,2535.0,7709.5,1352.0,1746.0,1
3645,2480.0,7141.0,1098.0,1756.0,1
3646,2435.0,6663.5,615.5,1846.0,0
3647,2340.0,5928.0,276.0,1396.0,1
3648,2230.0,5450.0,276.0,976.0,0
3649,2160.0,5365.5,276.0,971.0,0
3650,2080.0,5220.5,426.0,986.0,0
3651,1995.0,5188.0,576.0,956.0,0
3652,1915.0,5509.0,691.0,1141.0,0
3653,1810.0,6209.0,1022.0,1506.0,0
3654,1815.0,7045.5,1304.5,1706.0,1
3655,2205.0,7681.5,1390.5,1611.0,0
3656,2750.0,8168.0,1384.0,1566.0,0
3657,3110.0,8228.0,1299.0,1606.0,1
3658,3285.0,8207.0,1139.0,1526.0,1
3659,3275.0,8131.5,1014.0,1556.0,1
3660,3050.0,7929.0,975.5,1566.0,1
3661,2570.0,7717.5,1018.5,1581.0,1
3662,1850.0,7821.5,1103.0,1596.0,1
3663,1190.0,7835.5,1248.0,1556.0,1
3664,955.0,8299.5,1456.0,1576.0,0
3665,920.0,8507.0,1509.0,1586.0,0
3666,885.0,8446.0,1485.5,1591.0,0
3667,860.0,8131.5,1387.5,1656.0,1
3668,835.0,7518.0,1230.0,1681.0,1
3669,815.0,6961.5,1003.0,1711.0,1
3670,820.0,6584.0,549.0,1771.0,1
3671,825.0,5898.5,138.0,1296.0,1
3672,805.0,5499.5,0.0,901.0,1
3673,825.0,5384.5,0.0,906.0,1
3674,895.0,5209.0,105.0,951.0,1
3675,990.0,5169.5,270.0,896.0,1
3676,1085.0,5312.5,400.5,1126.0,1
3677,1200.0,5661.5,734.0,1436.0,1
3678,1435.0,6114.0,1164.5,1616.0,1
3679,2110.0,6821.0,1339.5,1576.0,1
3680,2885.0,7305.5,1317.0,1506.0,1
3681,3445.0,7456.0,1198.5,1601.0,1
3682,3800.0,7500.0,980.5,1601.0,1
3683,3905.0,7500.0,810.0,1656.0,1
3684,3770.0,7333.5,775.0,1656.0,1
3685,3410.0,7113.5,890.5,1671.0,1
3686,2805.0,7138.0,1000.0,1686.0,0
3687,2200.0,7072.5,1100.0,1626.0,0
3688,1950.0,7476.5,1396.0,1651.0,0
3689,1910.0,7802.5,1622.0,1696.0,0
3690,1860.0,7766.0,1652.0,1681.0,0
3691,1815.0,7465.5,1481.0,1711.0,1
3692,1800.0,6946.5,1257.5,1736.0,1
3693,1795.0,6406.5,945.5,1726.0,1
3694,1795.0,5976.5,343.0,1786.0,0
3695,1795.0,5527.0,0.0,1341.0,1
3696,1710.0,5336.0,0.0,936.0,1
3697,1680.0,5121.5,0.0,936.0,1
3698,1630.0,4969.5,25.0,966.0,0
3699,1590.0,4861.0,70.0,916.0,1
3700,1560.0,4876.5,160.5,1106.0,1
3701,1510.0,5117.0,438.0,1456.0,1
3702,1510.0,5438.5,920.0,1631.0,1
3703,1875.0,6034.5,1213.5,1591.0,1
3704,2335.0,6631.5,1202.0,1466.0,0
3705,2605.0,7052.5,1101.0,1461.0,0
3706,2700.0,7264.5,900.5,1491.0,0
3707,2640.0,7277.5,770.0,1566.0,0
3708,2445.0,7012.5,775.0,1566.0,0
3709,2085.0,6773.5,878.0,1566.0,0
3710,1520.0,6813.5,1132.5,1581.0,1
3711,960.0,6789.0,1347.5,1546.0,0
3712,735.0,7257.5,1488.5,1546.0,0
3713,720.0,7725.5,1602.0,1631.0,0
3714,700.0,7710.5,1679.5,1626.0,0
3715,675.0,7479.0,1663.5,1691.0,0
3716,655.0,7030.0,1547.5,1691.0,1
3717,655.0,6537.5,1230.5,1676.0,1
3718,685.0,6125.5,603.0,1741.0,1
3719,705.0,5436.0,120.0,1296.0,1
3720,710.0,5070.5,0.0,896.0,1
3721,740.0,4997.5,0.0,906.0,1
3722,780.0,4874.5,25.0,936.0,1
3723,825.0,4877.5,70.0,916.0,1
3724,885.0,5222.0,160.5,1116.0,1
3725,950.0,5944.0,561.0,1441.0,1
3726,1110.0,6692.5,1003.5,1661.0,0
3727,1660.0,7265.5,1143.0,1571.0,1
3728,2310.0,7723.5,1089.0,1496.0,1
3729,2765.0,7768.0,939.5,1501.0,1
3730,3055.0,7731.0,821.0,1516.0,1
3731,3165.0,7676.0,770.0,1591.0,1
3732,3020.0,7519.5,775.0,1586.0,1
3733,2605.0,7432.5,851.0,1606.0,1
3734,1945.0,7394.5,1105.5,1591.0,1
3735,1325.0,7303.0,1427.5,1526.0,0
3736,1090.0,7727.5,1637.5,1516.0,0
3737,1065.0,8111.5,1687.5,1566.0,0
3738,1060.0,8067.5,1665.0,1571.0,0
3739,1065.0,7765.5,1575.5,1636.0,1
3740,1100.0,7195.5,1416.0,1696.0,1
3741,1135.0,6597.0,1056.0,1686.0,1
3742,1160.0,6193.5,503.0,1706.0,1
3743,1185.0,5586.0,120.0,1301.0,1
3744,1220.0,5248.0,0.0,916.0,1
3745,1265.0,5106.5,0.0,921.0,1
3746,1390.0,4973.5,25.0,946.0,1
3747,1520.0,4975.5,70.0,941.0,1
3748,1625.0,5283.0,320.5,1141.0,1
3749,1725.0,6048.5,831.0,1461.0,1
3750,1915.0,6842.5,1166.5,1631.0,1
3751,2535.0,7431.5,1233.0,1546.0,1
3752,3350.0,7817.0,1191.0,1476.0,1
3753,3935.0,7865.0,1019.5,1521.0,1
3754,4190.0,7840.0,860.0,1656.0,1
3755,4195.0,7774.5,794.0,1701.0,1
3756,3990.0,7569.5,775.0,1706.0,1
3757,3560.0,7502.0,781.0,1716.0,1
3758,2875.0,7556.5,1035.5,1686.0,0
3759,2205.0,7581.5,1453.5,1621.0,0
3760,1915.0,8036.5,1689.5,1601.0,0
3761,1880.0,8369.5,1739.5,1666.0,0
3762,1865.0,8319.0,1691.0,1626.0,0
3763,1855.0,7995.0,1585.0,1686.0,0
3764,1885.0,7412.0,1395.5,1741.0,0
3765,1955.0,6766.0,976.0,1726.0,1
3766,2060.0,6390.5,413.0,1736.0,0
3767,2155.0,5672.5,80.0,1356.0,1
3768,2195.0,5258.5,0.0,971.0,1
3769,2300.0,5180.5,0.0,986.0,1
3770,2375.0,5042.5,0.0,1016.0,0
3771,2385.0,5034.0,0.0,1011.0,0
3772,2325.0,5353.0,13.0,1181.0,0
3773,2210.0,6107.5,405.5,1526.0,0
3774,2135.0,6903.0,845.0,1671.0,0
3775,2460.0,7523.5,891.0,1531.0,0
3776,2935.0,7963.5,712.5,1406.0,0
3777,3190.0,8033.5,562.0,1476.0,0
3778,3210.0,7991.0,568.5,1581.0,0
3779,3010.0,7939.0,560.0,1576.0,0
3780,2660.0,7774.5,572.5,1541.0,0
3781,2160.0,7634.0,626.0,1586.0,1
3782,1470.0,7765.5,1028.5,1566.0,0
3783,835.0,7721.0,1478.0,1566.0,1
3784,590.0,8178.0,1594.5,1576.0,0
3785,605.0,8483.5,1590.0,1601.0,0
3786,640.0,8442.5,1500.5,1581.0,0
3787,700.0,8099.0,1257.5,1636.0,1
3788,790.0,7463.0,853.0,1696.0,1
3789,885.0,6865.5,471.0,1711.0,1
3790,990.0,6467.5,193.0,1691.0,0
3791,1050.0,5777.0,40.0,1291.0,1
3792,1095.0,5385.5,0.0,916.0,1
3793,1190.0,5322.5,0.0,921.0,1
3794,1250.0,5190.5,25.0,931.0,1
3795,1305.0,5161.0,50.0,941.0,1
3796,1355.0,5464.5,60.5,1146.0,1
3797,1415.0,6201.5,368.5,1426.0,1
3798,1570.0,6943.0,731.0,1621.0,1
3799,2135.0,7500.0,837.0,1481.0,1
3800,2815.0,7803.5,803.0,1436.0,1
3801,3310.0,7824.0,652.0,1506.0,1
3802,3630.0,7779.0,526.0,1661.0,1
3803,3760.0,7711.5,475.0,1696.0,1
3804,3675.0,7489.0,480.0,1681.0,1
3805,3350.0,7292.5,538.5,1701.0,1
3806,2760.0,7389.0,968.0,1676.0,1
3807,2180.0,7408.5,1455.0,1666.0,1
3808,1930.0,7874.5,1596.0,1676.0,0
3809,1910.0,8282.0,1593.0,1696.0,1
3810,1905.0,8244.5,1515.0,1671.0,0
3811,1900.0,7878.5,1253.0,1696.0,0
3812,1900.0,7241.5,862.5,1736.0,1
3813,1920.0,6647.0,478.0,1746.0,1
3814,1965.0,6206.5,133.0,1746.0,0
3815,1990.0,5591.5,0.0,1346.0,0
3816,1995.0,5297.5,0.0,956.0,0
3817,2005.0,5254.0,0.0,956.0,0
3818,2020.0,5132.0,0.0,966.0,1
3819,2015.0,5139.0,0.0,976.0,1
3820,2000.0,5471.0,125.5,1176.0,0
3821,1985.0,6276.0,348.5,1526.0,1
3822,2035.0,6961.5,553.5,1711.0,1
3823,2365.0,7303.0,690.0,1556.0,0
3824,2785.0,7369.5,661.5,1491.0,0
3825,3105.0,7275.5,618.0,1511.0,0
3826,3280.0,7208.5,618.0,1686.0,0
3827,3290.0,7133.5,639.0,1691.0,0
3828,3100.0,6980.5,657.0,1691.0,0
3829,2765.0,6951.5,692.5,1736.0,0
3830,2320.0,7220.5,844.5,1661.0,0
3831,1905.0,7574.5,1101.5,1621.0,0
3832,1700.0,8134.0,1325.5,1636.0,1
3833,1670.0,8507.0,1385.5,1721.0,1
3834,1635.0,8511.0,1335.0,1671.0,1
3835,1585.0,8178.0,1264.0,1686.0,1
3836,1550.0,7525.0,990.5,1706.0,1
3837,1530.0,6937.5,687.0,1711.0,1
3838,1565.0,6501.5,315.0,1706.0,1
3839,1625.0,5782.5,0.0,1326.0,1
3840,1735.0,5364.0,0.0,936.0,1
3841,1895.0,5238.0,0.0,946.0,1
3842,2030.0,5035.5,0.0,956.0,1
3843,2125.0,4994.5,0.0,961.0,1
3844,2195.0,5102.5,140.0,1166.0,1
3845,2225.0,5507.0,413.0,1516.0,0
3846,2290.0,6025.5,586.0,1741.0,1
3847,2685.0,6900.5,647.5,1631.0,1
3848,3200.0,7551.0,663.0,1536.0,1
3849,3595.0,7914.0,613.5,1536.0,0
3850,3845.0,8127.0,619.0,1651.0,0
3851,3910.0,8180.5,661.0,1696.0,0
3852,3820.0,8025.0,647.0,1661.0,0
3853,3495.0,7781.5,692.5,1696.0,1
3854,2945.0,7834.0,844.5,1656.0,1
3855,2370.0,7838.5,1038.5,1631.0,1
3856,2065.0,8074.0,1179.0,1676.0,0
3857,1990.0,8301.0,1231.5,1706.0,1
3858,1935.0,8164.0,1231.0,1696.0,1
3859,1865.0,7844.5,1241.0,1711.0,1
3860,1795.0,7277.0,1014.0,1706.0,1
3861,1775.0,6723.5,695.0,1686.0,1
3862,1810.0,6279.5,310.0,1701.0,1
3863,1640.0,5722.0,0.0,1336.0,1
3864,1515.0,5411.0,0.0,926.0,1
3865,1780.0,5291.0,0.0,946.0,1
3866,2060.0,5124.5,0.0,966.0,1
3867,2290.0,5086.5,0.0,991.0,1
3868,2480.0,5123.5,90.0,1206.0,1
3869,2590.0,5365.5,275.5,1556.0,0
3870,2680.0,5762.5,471.0,1796.0,0
3871,3205.0,6431.0,570.0,1661.0,1
3872,3835.0,7058.0,563.0,1606.0,1
3873,4195.0,7493.0,513.5,1636.0,0
3874,4265.0,7758.5,469.0,1731.0,0
3875,4095.0,7783.5,458.5,1656.0,0
3876,3760.0,7435.5,442.0,1626.0,1
3877,3255.0,7134.5,540.0,1666.0,1
3878,2500.0,7198.0,744.5,1611.0,1
3879,1685.0,7231.5,938.5,1561.0,1
3880,1250.0,7775.0,1079.0,1611.0,0
3881,1110.0,8160.5,1131.5,1676.0,0
3882,1010.0,8117.5,1181.0,1671.0,0
3883,970.0,7856.0,1201.0,1666.0,1
3884,965.0,7365.5,934.0,1656.0,1
3885,980.0,6781.5,635.0,1671.0,1
3886,1040.0,6308.0,290.0,1706.0,1
3887,1045.0,5651.0,0.0,1301.0,1
3888,1035.0,5289.0,0.0,906.0,1
3889,1175.0,5206.5,0.0,926.0,0
3890,1320.0,5056.0,0.0,936.0,1
3891,1485.0,5063.5,0.0,951.0,1
3892,1665.0,5391.0,90.0,1141.0,0
3893,1825.0,6134.0,275.5,1486.0,0
3894,2025.0,6961.0,421.0,1731.0,0
3895,2545.0,7766.5,481.0,1656.0,0
3896,3125.0,8289.0,524.0,1581.0,0
3897,3505.0,8475.5,513.5,1576.0,0
3898,3675.0,8585.0,469.0,1671.0,1
3899,3670.0,8634.5,458.5,1711.0,1
3900,3495.0,8480.0,442.0,1656.0,0
3901,3215.0,8329.0,540.0,1736.0,0
3902,2820.0,8364.0,744.5,1716.0,0
3903,2480.0,8280.5,938.5,1696.0,0
3904,2365.0,8535.5,1079.0,1796.0,0
3905,2415.0,8719.5,1131.5,1851.0,0
3906,2460.0,8730.0,1181.0,1846.0,0
3907,2480.0,8487.0,1201.0,1821.0,1
3908,2475.0,7686.0,974.0,1791.0,1
3909,2475.0,7109.5,715.0,1796.0,1
3910,2500.0,6677.0,330.0,1811.0,0
3911,2435.0,6007.0,0.0,1421.0,0
3912,2350.0,5623.5,0.0,1006.0,0
3913,2340.0,5574.5,0.0,1016.0,0
3914,2335.0,5431.5,0.0,1016.0,0
3915,2315.0,5418.5,0.0,1021.0,0
3916,2295.0,5696.0,90.0,1186.0,0
3917,2265.0,6386.0,275.5,1526.0,0
3918,2330.0,7290.0,421.0,1771.0,0
3919,2820.0,8088.5,518.0,1681.0,0
3920,3415.0,8711.0,599.0,1596.0,0
3921,3810.0,9002.0,589.5,1561.0,1
3922,4025.0,9205.5,531.0,1621.0,1
3923,4015.0,9258.5,482.5,1651.0,1
3924,3825.0,9048.0,442.0,1601.0,1
3925,3440.0,8731.5,540.0,1641.0,1
3926,2800.0,8675.0,744.5,1631.0,1
3927,2085.0,8464.5,938.5,1611.0,0
3928,1715.0,8639.0,1079.0,1686.0,0
3929,1655.0,8865.0,1131.5,1721.0,0
3930,1595.0,8810.0,1181.0,1696.0,0
3931,1535.0,8486.5,1201.0,1661.0,0
3932,1465.0,7883.0,974.0,1621.0,1
3933,1415.0,7239.5,715.0,1596.0,1
3934,1385.0,6797.0,330.0,1621.0,1
3935,1505.0,6004.5,0.0,1271.0,1
3936,1660.0,5555.0,0.0,936.0,1
3937,1655.0,5515.0,0.0,946.0,1
3938,1625.0,5285.0,0.0,956.0,1
3939,1585.0,5270.0,0.0,946.0,1
3940,1550.0,5585.0,103.0,1106.0,1
3941,1495.0,6195.0,328.5,1406.0,1
3942,1525.0,6995.0,451.0,1641.0,1
3943,1970.0,7670.0,447.0,1556.0,1
3944,2495.0,8195.0,450.0,1486.0,1
3945,2815.0,8270.0,413.5,1436.0,1
3946,2980.0,8300.0,369.0,1461.0,1
3947,2965.0,8275.0,256.0,1491.0,1
3948,2770.0,7990.0,87.0,1501.0,1
3949,2390.0,7760.0,60.0,1551.0,1
3950,1785.0,7820.0,162.5,1576.0,1
3951,1140.0,7750.0,446.5,1601.0,1
3952,835.0,8190.0,781.5,1711.0,1
3953,790.0,8470.0,898.5,1741.0,1
3954,750.0,8405.0,898.0,1716.0,1
3955,725.0,8060.0,887.0,1686.0,0
3956,690.0,7470.0,672.5,1656.0,1
3957,670.0,6855.0,380.5,1561.0,1
3958,675.0,6390.0,143.0,1631.0,1
3959,680.0,5877.0,0.0,1251.0,0
3960,680.0,5619.5,0.0,891.0,1
3961,670.0,5541.0,0.0,901.0,0
3962,670.0,5384.0,0.0,921.0,0
3963,655.0,5364.5,0.0,921.0,0
3964,640.0,5627.5,103.0,1066.0,0
3965,640.0,6319.0,288.5,1356.0,0
3966,725.0,7084.0,518.5,1611.0,0
3967,1230.0,7736.5,554.5,1556.0,0
3968,1820.0,8146.0,410.0,1486.0,0
3969,2210.0,8186.5,333.5,1441.0,1
3970,2430.0,8207.5,249.0,1456.0,1
3971,2465.0,8179.0,176.0,1476.0,1
3972,2305.0,7923.5,137.0,1476.0,0
3973,1965.0,7679.5,130.0,1506.0,0
3974,1415.0,7751.0,377.0,1571.0,0
3975,825.0,7712.0,940.0,1601.0,0
3976,550.0,8222.0,1230.5,1706.0,0
3977,540.0,8630.0,1048.5,1736.0,0
3978,540.0,8574.5,898.5,1706.0,0
3979,530.0,8206.0,701.5,1696.0,1
3980,530.0,7565.5,292.0,1656.0,1
3981,535.0,6950.5,71.0,1546.0,0
3982,560.0,6471.5,28.0,1581.0,1
3983,550.0,5890.0,0.0,1211.0,1
3984,545.0,5578.0,0.0,891.0,1
3985,585.0,5472.0,0.0,901.0,0
3986,625.0,5316.5,0.0,916.0,0
3987,645.0,5302.0,0.0,921.0,1
3988,655.0,5583.5,13.0,1066.0,1
3989,665.0,6302.0,173.5,1371.0,1
3990,800.0,6994.0,321.0,1641.0,0
3991,1415.0,7592.5,380.0,1601.0,0
3992,2130.0,7868.5,446.0,1536.0,1
3993,2620.0,7779.5,409.5,1491.0,1
3994,2930.0,7742.5,351.0,1481.0,1
3995,3015.0,7671.0,240.0,1476.0,0
3996,2890.0,7449.5,137.0,1456.0,1
3997,2530.0,7240.5,160.0,1476.0,0
3998,1915.0,7411.0,255.0,1566.0,0
3999,1265.0,7454.0,403.0,1641.0,0
4000,970.0,7953.5,694.5,1746.0,0
4001,950.0,8377.5,866.5,1771.0,0
4002,910.0,8270.0,868.0,1741.0,0
4003,875.0,8017.0,856.0,1701.0,0
4004,825.0,7413.0,568.5,1671.0,1
4005,795.0,6819.5,268.5,1576.0,0
4006,810.0,6338.0,103.0,1586.0,0
4007,775.0,5797.0,0.0,1226.0,0
4008,735.0,5509.5,0.0,896.0,1
4009,755.0,5396.0,0.0,906.0,0
4010,790.0,5196.0,0.0,921.0,0
4011,855.0,5144.5,0.0,896.0,1
4012,965.0,5255.0,143.0,1091.0,1
4013,1090.0,5616.5,368.5,1376.0,1
4014,1285.0,6157.5,451.0,1626.0,1
4015,1645.0,6834.5,448.0,1631.0,1
4016,2050.0,7350.5,452.0,1591.0,0
4017,2440.0,7622.0,374.5,1571.0,0
4018,2750.0,7816.5,208.0,1571.0,0
4019,2885.0,7851.0,120.0,1536.0,0
4020,2915.0,7677.5,57.0,1506.0,0
4021,2845.0,7537.0,45.0,1546.0,0
4022,2660.0,7655.5,150.0,1656.0,0
4023,2460.0,7661.5,253.0,1736.0,0
4024,2440.0,8054.0,533.0,1866.0,0
4025,2545.0,8254.5,841.5,1906.0,1
4026,2605.0,8201.5,906.0,1886.0,1
4027,2625.0,7883.5,899.5,1856.0,1
4028,2635.0,7348.5,665.0,1836.0,1
4029,2615.0,6792.0,280.0,1741.0,1
4030,2605.0,6325.5,65.0,1726.0,1
4031,2560.0,5779.5,0.0,1361.0,1
4032,2515.0,5428.5,0.0,1021.0,0
4033,2480.0,5290.5,0.0,1021.0,0
4034,2440.0,5084.5,0.0,1026.0,0
4035,2395.0,5028.0,0.0,1001.0,0
4036,2335.0,5074.5,13.0,1176.0,0
4037,2255.0,5334.5,108.5,1501.0,0
4038,2250.0,5692.5,281.0,1701.0,0
4039,2635.0,6292.5,368.0,1656.0,0
4040,3060.0,6820.5,372.0,1551.0,1
4041,3310.0,7107.5,289.5,1536.0,1
4042,3410.0,7286.0,163.0,1531.0,1
4043,3300.0,7254.5,70.0,1511.0,1
4044,3010.0,6916.0,7.0,1476.0,1
4045,2535.0,6660.5,15.0,1451.0,1
4046,1870.0,6745.5,90.0,1496.0,1
4047,1135.0,6767.5,223.0,1591.0,1
4048,765.0,7328.5,568.0,1706.0,1
4049,745.0,7886.5,926.5,1726.0,1
4050,765.0,7872.0,1006.0,1656.0,1
4051,800.0,7630.5,919.5,1631.0,1
4052,840.0,7165.5,635.0,1601.0,1
4053,880.0,6642.5,310.0,1496.0,1
4054,935.0,6170.0,95.0,1511.0,1
4055,950.0,5564.5,0.0,1226.0,1
4056,950.0,5215.0,0.0,901.0,1
4057,1040.0,5155.0,0.0,911.0,0
4058,1140.0,5029.5,0.0,916.0,1
4059,1195.0,5018.0,0.0,931.0,1
4060,1200.0,5337.0,103.0,1106.0,1
4061,1185.0,6075.0,288.5,1421.0,0
4062,1255.0,6841.0,371.0,1656.0,0
4063,1740.0,7449.5,368.0,1581.0,0
4064,2295.0,7736.5,372.0,1536.0,1
4065,2635.0,7647.0,294.5,1531.0,1
4066,2800.0,7581.0,203.0,1541.0,1
4067,2775.0,7525.0,105.0,1526.0,0
4068,2570.0,7301.0,7.0,1501.0,0
4069,2210.0,7179.5,95.0,1506.0,0
4070,1670.0,7249.0,250.0,1551.0,0
4071,1130.0,7243.5,353.0,1636.0,0
4072,975.0,7732.0,618.0,1706.0,0
4073,1140.0,8199.5,921.5,1696.0,0
4074,1325.0,8153.0,996.0,1666.0,1
4075,1495.0,7837.5,909.5,1676.0,1
4076,1640.0,7218.5,595.0,1666.0,1
4077,1755.0,6603.5,245.0,1601.0,1
4078,1835.0,6150.0,65.0,1621.0,1
4079,1965.0,5558.5,0.0,1301.0,1
4080,2070.0,5220.0,0.0,946.0,1
4081,2110.0,5134.5,0.0,961.0,1
4082,2145.0,4999.5,0.0,971.0,1
4083,2165.0,4994.0,0.0,981.0,1
4084,2180.0,5292.5,13.0,1156.0,1
4085,2175.0,6064.5,193.5,1541.0,1
4086,2230.0,6779.0,361.0,1736.0,0
4087,2510.0,7348.0,396.0,1661.0,0
4088,2840.0,7698.5,438.0,1601.0,0
4089,3095.0,7754.0,365.5,1611.0,0
4090,3220.0,7746.5,265.0,1636.0,0
4091,3245.0,7721.0,129.0,1626.0,0
4092,3140.0,7541.5,7.0,1601.0,0
4093,2925.0,7422.0,45.0,1596.0,0
4094,2635.0,7552.5,150.0,1641.0,0
4095,2360.0,7498.0,388.0,1721.0,0
4096,2205.0,7863.5,758.0,1776.0,1
4097,2170.0,8159.5,981.5,1796.0,1
4098,2145.0,8140.5,956.0,1811.0,1
4099,2115.0,7855.0,869.5,1786.0,1
4100,2065.0,7235.5,605.0,1726.0,1
4101,2000.0,6603.5,200.0,1646.0,1
4102,1955.0,6157.0,15.0,1676.0,1
4103,1915.0,5486.5,0.0,1326.0,0
4104,1835.0,5074.5,0.0,946.0,0
4105,1730.0,5019.0,0.0,936.0,0
4106,1625.0,4908.5,0.0,926.0,0
4107,1525.0,4888.5,0.0,936.0,0
4108,1415.0,5191.0,98.0,1101.0,0
4109,1360.0,5923.5,283.5,1411.0,0
4110,1380.0,6682.0,371.0,1611.0,0
4111,1515.0,7309.5,368.0,1561.0,0
4112,1705.0,7637.0,364.0,1516.0,0
4113,1825.0,7731.5,279.5,1526.0,0
4114,1860.0,7763.5,195.0,1526.0,1
4115,1845.0,7783.5,194.0,1506.0,1
4116,1765.0,7657.0,147.0,1481.0,1
4117,1650.0,7589.0,145.0,1481.0,1
4118,1510.0,7624.5,250.0,1526.0,1
4119,1450.0,7512.0,402.5,1566.0,0
4120,1555.0,7869.5,692.5,1616.0,1
4121,1785.0,8241.0,921.5,1646.0,0
4122,2005.0,8231.5,873.5,1706.0,0
4123,2160.0,7936.5,754.5,1721.0,1
4124,2275.0,7312.0,527.5,1696.0,1
4125,2370.0,6733.0,225.0,1736.0,1
4126,2450.0,6305.5,82.5,1776.0,0
4127,2365.0,5639.0,27.5,1386.0,0
4128,2305.0,5288.5,0.0,961.0,1
4129,2355.0,5185.5,0.0,976.0,1
4130,2415.0,5059.5,0.0,991.0,1
